PLATFORM_NUMBER,EDMO_CODE
5906668,1440
5906669,1440
5906670,1440
5906671,3839
5906672,1440
5906673,3839
5906674,3839
5906675,3839
5906676,1440
5906677,1440
5906678,1440
5906679,3844
5906680,1440
5906681,3844
5906682,3844
5906683,1440
5906684,1440
5906685,1440
5906686,1440
5906687,1440
5906688,1440
5906689,1440
5906690,1440
5906691,1440
5906692,1440
5906693,1440
5906694,1390
5906695,1390
5906696,1390
5906697,1390
5906698,1390
5906699,1390
5906700,1390
5906701,1390
5906702,1390
5906703,1390
5906704,1390
5906705,1390
5906706,1390
5906707,1390
5906708,1390
5906709,1390
5906710,1390
5906711,1390
5906712,1390
5906713,1390
5906714,1390
5906715,1390
5906716,1390
5906717,1390
5906718,1390
5906719,1390
5906720,1390
5906721,1390
5906722,1390
5906723,1390
5906724,1390
5906725,1390
5906726,1390
5906727,1390
5906728,1390
5906729,1390
5906730,1390
5906731,1390
5906732,1390
5906733,1390
5906734,1390
5906735,1390
5906736,1390
5906737,1390
5906738,1390
5906739,1390
5906740,1390
5906741,1390
5906742,1390
5906743,1390
5906744,1390
5906745,1390
5906746,1390
5906747,1390
5906748,1390
5906749,1390
5906750,1390
5906751,1390
5906752,1390
5906753,1390
5906754,1390
5906755,1390
5906756,1390
5906757,1390
5906758,1390
5906759,1390
5906760,1390
5906761,1390
5906762,1390
5906763,1390
5906764,1390
5906765,1390
5906766,1390
5906767,1390
5906768,1390
5906769,1390
5906770,1390
5906771,1390
5906772,1390
5906773,1390
5906774,1390
5906775,1390
5906776,1390
5906777,1390
5906778,1390
5906779,1390
5906780,1390
5906781,1390
5906782,1390
5906783,1390
5906784,1390
5906785,1390
5906786,1390
5906787,1390
5906788,1390
5906789,1390
5906790,1390
5906791,1390
5906792,1390
5906793,1390
5906794,1440
5906795,1440
5906796,1440
5906797,1440
5906798,1440
5906799,1440
5906800,1440
5906801,1440
5906802,1440
5906803,1440
5906804,1440
5906805,1440
5906806,1440
5906807,1440
5906808,1440
5906809,3844
5906810,1440
5906811,1440
5906812,1440
5906813,1440
5906814,1440
5906815,1440
5906816,1440
5906817,1440
5906818,1440
5906819,1440
5906820,1440
5906821,1440
5906822,1440
5906823,1440
5906824,1440
5906825,1440
5906826,1440
5906827,1440
5906828,1390
5906829,1390
5906830,3839
5906831,3839
5906832,3839
5906833,3839
5906834,1440
5906835,1440
5906836,1440
5906837,1440
5906838,1440
5906839,1440
5906840,1440
5906841,1440
5906842,1440
5906843,1440
5906844,1440
5906845,1440
5906846,1440
5906847,1440
5906848,1440
5906849,1440
5906850,1440
5906851,1440
5906852,1440
5906853,1440
5906854,1440
5906855,1440
5906856,1440
5906857,1440
5906858,1440
5906859,1440
5906860,1440
5906861,1440
5906862,1440
5906863,1440
5906864,1054
5906865,1054
5906866,1843
5906868,3291
5906869,1440
5906870,1440
5906871,1440
5906872,1440
5906873,1440
5906874,1440
5906875,1440
5906876,1440
5906877,1440
5906880,1440
5906881,1440
5906882,1440
5906883,1440
5906884,1440
5906885,1440
5906886,1440
5906887,1440
5906888,1440
5906889,1390
5906890,1390
5906891,1390
5906892,1390
5906893,1390
5906894,1390
5906895,1390
5906896,1390
5906897,1390
5906898,1390
5906899,1390
5906900,1390
5906901,1390
5906902,1390
5906903,1390
5906904,1390
5906905,1390
5906906,1390
5906907,1390
5906908,1390
5906909,1390
5906910,1390
5906911,1390
5906912,1390
5906913,1390
5906915,1390
5906916,1390
5906917,1390
5906918,1390
5906919,1390
5906920,1390
5906921,1390
5906922,1390
5906923,1390
5906924,1390
5906925,1390
5906926,1390
5906927,1390
5906928,1390
5906929,1390
5906930,1390
5906931,1390
5906932,1390
5906933,1390
5906934,1390
5906935,1390
5906936,1390
5906937,1390
5906938,1390
5906939,1390
5906940,1390
5906941,1390
5906942,1390
5906943,1390
5906944,1390
5906945,1390
5906946,1390
5906947,1390
5906948,1390
5906949,1799
5906950,1799
5906951,1390
5906952,1390
5906953,1390
5906954,1390
5906955,1390
5906956,1390
5906957,1390
5906958,1390
5906959,1390
5906960,1390
5906961,1390
5906962,1390
5906963,1390
5906964,1390
5906965,1390
5906966,29
5906967,29
5906968,3332
5906969,540
5906970,490
5906971,490
5906972,490
5906973,1725
5906974,1850
5906979,120
5906980,120
5906981,490
5906982,29
5906983,29
5906984,29
5906985,29
5906986,29
5906987,1850
5906988,1850
5906989,1850
5906990,490
5906991,1850
5906993,120
5906994,1054
5906995,490
5906997,596
5907024,1390
5907025,1390
5907026,1390
5907027,1390
5907028,1390
5907029,1390
5907030,1390
5907031,1390
5907032,1390
5907033,1390
5907034,3839
5907035,3839
5907037,1390
5907038,1390
5907040,1390
5907041,1390
5907042,1390
5907043,1390
5907044,1390
5907045,1390
5907046,1390
5907047,490
5907048,29
5907049,3334
5907050,3334
5907051,3334
5907052,3839
5907053,3839
5907054,3839
5907055,3334
5907056,3839
5907057,3334
5907058,3334
5907059,3839
5907060,3839
5907061,3334
5907062,3334
5907063,1850
5907064,1850
5907065,1850
5907066,1850
5907067,1850
5907068,1054
5907069,4635
5907070,4635
5907071,1054
5907072,1054
5907073,1390
5907074,1390
5907075,1390
5907076,1390
5907082,3334
5907083,3334
5907084,3334
5907085,3334
5907086,1850
5907087,1368
5907088,120
5907089,1440
5907090,120
5907091,120
5907092,3334
5907093,29
5907095,3334
5907096,1054
5907097,1054
5907098,1054
5907099,1054
5907100,1054
5907101,120
5907104,120
5907105,1054
5907106,1440
5907107,1440
5907108,4614
5907109,3844
5907110,1390
5907111,1390
5907112,1390
5907113,1390
5907114,1390
5907115,1390
5907116,1390
5907117,1390
5907118,1390
5907119,1390
5907120,1390
5907121,1390
5907122,1390
5907123,1390
5907124,1390
5907125,1390
5907126,1054
5907127,1850
5907129,3332
5907130,3332
5907131,3844
5907132,29
5907133,3844
5907134,3844
5907135,1054
5907136,1054
5907137,3844
5907138,3334
5907139,3334
5907140,3334
5907141,540
5907142,29
5907143,3844
5907144,1368
5907145,1368
5907146,149
5907147,149
5907148,3839
5907149,3839
5907150,3839
5907151,3839
5907152,3839
5907153,3839
5907154,3844
5907155,3839
5907156,3839
5907157,3839
5907158,3839
5907167,540
5907168,1054
5907169,1054
5907170,1440
5907171,3334
5907173,195
5907174,1054
5907175,6092
5907176,3334
5907179,3334
5907180,3334
5907184,1850
5907186,1440
5907187,1440
5907188,1054
5907189,1054
5907190,1054
5907191,3844
5907192,3334
5907193,120
5907194,1351
5907197,3844
5907198,3844
5907201,3844
5907202,3844
5907203,3844
5907204,120
5907205,120
5907207,2234
5907208,3410
5907212,3844
5907213,120
5907214,4635
5907217,1843
5907233,3844
5907242,1440
5907243,1440
6802869,1054
6900045,1054
6900046,1054
6900047,540
6900048,540
6900082,17
6900083,17
6900084,17
6900085,17
6900086,17
6900087,3577
6900088,3577
6900089,3577
6900090,3577
6900091,3577
6900092,3577
6900093,3577
6900094,3577
6900095,3577
6900097,3577
6900098,3577
6900099,3577
6900100,3577
6900101,3577
6900102,3577
6900103,3577
6900104,3577
6900105,3577
6900106,3577
6900107,3577
6900108,3577
6900109,3577
6900110,3577
6900111,3577
6900112,3577
6900113,3577
6900114,3577
6900115,3577
6900116,3577
6900117,3844
6900118,3839
6900119,3839
6900120,3839
6900121,3839
6900123,3844
6900124,3844
6900125,3844
6900126,3844
6900127,540
6900128,540
6900129,540
6900130,540
6900131,540
6900132,1054
6900133,540
6900134,540
6900135,540
6900136,540
6900137,540
6900138,540
6900139,540
6900140,540
6900141,540
6900152,2947
6900153,2947
6900154,2947
6900155,2947
6900156,2947
6900157,2947
6900158,2947
6900159,2947
6900160,2947
6900161,2947
6900162,540
6900163,540
6900164,540
6900165,540
6900166,540
6900167,540
6900168,540
6900169,540
6900170,540
6900171,540
6900172,540
6900173,540
6900174,540
6900175,540
6900176,540
6900177,540
6900178,540
6900179,540
6900180,540
6900181,540
6900182,540
6900183,2947
6900184,2947
6900185,2947
6900186,2947
6900187,2947
6900188,2947
6900189,1054
6900190,1054
6900191,1054
6900192,29
6900193,29
6900194,29
6900195,29
6900196,29
6900197,29
6900198,29
6900199,29
6900201,29
6900202,17
6900203,1850
6900204,1850
6900205,1850
6900206,1850
6900207,1850
6900208,1850
6900209,1850
6900210,1850
6900211,1850
6900212,1850
6900213,1850
6900214,1850
6900215,1351
6900216,1351
6900217,1351
6900218,1351
6900219,1351
6900220,1351
6900221,1351
6900222,1351
6900223,1351
6900226,120
6900227,120
6900228,120
6900229,120
6900230,353
6900231,353
6900232,2126
6900233,2126
6900234,540
6900235,540
6900236,1054
6900237,1054
6900238,1054
6900239,1054
6900240,1054
6900241,1054
6900242,1054
6900243,1850
6900244,1850
6900245,1850
6900246,1850
6900247,1850
6900248,1850
6900249,1850
6900250,1850
6900251,1850
6900252,1850
6900253,1850
6900254,1850
6900255,1850
6900256,1850
6900257,1850
6900258,1850
6900259,1850
6900260,1850
6900261,1850
6900262,1850
6900263,1850
6900264,1850
6900265,1850
6900266,1850
6900267,1850
6900268,1850
6900269,1850
6900270,1850
6900271,1850
6900272,1054
6900273,1054
6900274,1054
6900275,632
6900276,632
6900277,632
6900278,120
6900279,120
6900280,120
6900281,120
6900282,120
6900283,120
6900284,120
6900285,120
6900286,120
6900287,120
6900291,120
6900292,120
6900293,120
6900294,120
6900295,120
6900296,120
6900297,120
6900298,120
6900299,120
6900300,120
6900301,120
6900302,120
6900303,1156
6900304,1156
6900305,1156
6900306,1156
6900307,1156
6900308,3844
6900309,3844
6900310,3844
6900311,3844
6900312,3844
6900313,3844
6900314,3844
6900315,3844
6900316,3577
6900317,3577
6900318,3577
6900319,3577
6900320,3577
6900321,3577
6900322,3577
6900323,1850
6900324,1850
6900325,1850
6900326,1850
6900327,1850
6900328,1156
6900329,1156
6900330,1156
6900331,1156
6900332,1156
6900333,1156
6900334,1156
6900335,1156
6900336,1156
6900337,1156
6900338,1156
6900339,1156
6900340,1156
6900341,1156
6900342,1156
6900343,1156
6900344,1156
6900345,1156
6900346,1156
6900347,1156
6900348,1156
6900358,540
6900359,540
6900360,540
6900361,540
6900362,540
6900363,540
6900364,540
6900365,540
6900366,540
6900367,540
6900368,540
6900369,540
6900370,540
6900371,540
6900372,540
6900373,3577
6900374,3577
6900375,3577
6900376,3577
6900377,3577
6900378,3577
6900379,3577
6900380,3577
6900381,3577
6900382,3577
6900383,632
6900384,632
6900385,632
6900386,632
6900387,29
6900388,29
6900389,29
6900390,29
6900391,29
6900392,29
6900393,29
6900394,29
6900395,1054
6900396,1054
6900397,1054
6900398,1054
6900399,1054
6900400,1054
6900401,1054
6900402,1054
6900403,1054
6900404,1054
6900405,1054
6900406,1054
6900407,29
6900408,29
6900409,29
6900410,632
6900411,632
6900412,632
6900413,632
6900414,3577
6900415,3577
6900416,3577
6900417,3577
6900418,3577
6900419,3577
6900421,3577
6900422,3577
6900423,3577
6900424,3577
6900425,3577
6900426,3577
6900428,3577
6900429,3577
6900430,3577
6900444,2126
6900445,2126
6900446,29
6900447,2126
6900448,29
6900449,1054
6900450,1054
6900451,1054
6900452,1054
6900453,120
6900454,1054
6900455,1054
6900456,1054
6900457,1054
6900458,540
6900459,540
6900460,540
6900462,540
6900463,540
6900464,540
6900465,540
6900466,540
6900467,540
6900468,540
6900471,540
6900472,540
6900473,540
6900474,540
6900475,540
6900476,540
6900477,540
6900478,540
6900490,1054
6900491,1054
6900492,1054
6900493,1054
6900494,1054
6900495,1054
6900496,1054
6900497,1054
6900498,1054
6900499,1351
6900500,1351
6900501,1054
6900502,1054
6900503,1054
6900504,1054
6900505,1054
6900506,353
6900507,29
6900508,1850
6900509,1850
6900510,1850
6900511,1850
6900512,1850
6900513,1850
6900514,1850
6900515,1850
6900516,1850
6900517,1850
6900518,1850
6900519,1850
6900522,2947
6900523,2947
6900524,2947
6900525,2947
6900526,2947
6900527,2947
6900528,2947
6900529,2947
6900530,2947
6900531,2947
6900532,2947
6900533,1850
6900534,1850
6900535,1850
6900536,1850
6900537,1850
6900538,1850
6900539,1850
6900540,1850
6900541,1850
6900542,1850
6900543,1850
6900544,1850
6900545,1850
6900546,1850
6900547,1850
6900548,1850
6900549,1850
6900550,1850
6900551,1850
6900552,1850
6900553,1850
6900554,1850
6900555,1850
6900556,1850
6900557,1850
6900558,1850
6900559,1850
6900560,1850
6900561,1850
6900562,1850
6900563,1850
6900564,1850
6900565,1850
6900566,1850
6900567,1850
6900568,1850
6900569,1850
6900570,1850
6900571,1850
6900572,1850
6900573,1850
6900574,1850
6900575,1850
6900576,1850
6900577,1850
6900578,1850
6900579,1850
6900580,1850
6900581,1850
6900582,1850
6900583,1850
6900584,1850
6900585,1850
6900587,1850
6900588,1850
6900589,1850
6900590,1850
6900591,1850
6900592,1850
6900593,1850
6900594,1850
6900595,1850
6900596,1850
6900597,1850
6900599,1850
6900600,1850
6900601,1850
6900602,29
6900603,29
6900604,29
6900605,29
6900606,29
6900607,29
6900608,29
6900609,29
6900610,29
6900611,29
6900612,29
6900613,29
6900614,29
6900615,29
6900616,29
6900617,29
6900618,29
6900619,29
6900620,29
6900621,29
6900622,29
6900623,29
6900624,29
6900625,29
6900626,29
6900627,2947
6900628,2947
6900629,2947
6900630,2947
6900631,1054
6900632,1054
6900633,280
6900634,280
6900635,280
6900636,280
6900637,1054
6900638,1054
6900639,1054
6900640,1054
6900641,1054
6900642,1054
6900643,1054
6900647,2126
6900648,2126
6900649,2126
6900650,2126
6900651,2126
6900652,2126
6900653,2126
6900654,2126
6900655,2126
6900656,2126
6900657,2126
6900658,2126
6900659,3410
6900660,3410
6900661,3410
6900662,3410
6900663,1054
6900664,1054
6900665,1054
6900666,1156
6900667,1156
6900668,1156
6900669,1156
6900673,1054
6900674,1054
6900675,1054
6900676,1054
6900677,1054
6900678,1054
6900679,1054
6900680,1054
6900681,1054
6900682,1054
6900683,1054
6900684,1054
6900685,1054
6900686,1054
6900690,1054
6900691,1054
6900692,1054
6900693,1054
6900694,1054
6900695,1054
6900696,1054
6900697,1054
6900698,1054
6900699,1054
6900700,1054
6900701,1054
6900702,1054
6900703,1054
6900704,1054
6900705,1054
6900706,1054
6900707,1054
6900708,1054
6900709,1054
6900710,1054
6900711,1054
6900712,1054
6900713,1054
6900714,1054
6900715,1054
6900716,1054
6900717,1054
6900718,440
6900719,440
6900720,440
6900721,440
6900722,440
6900723,440
6900724,440
6900725,440
6900726,1054
6900727,1054
6900728,1054
6900729,1368
6900730,632
6900731,632
6900732,632
6900733,632
6900734,632
6900735,632
6900736,632
6900737,632
6900738,632
6900739,632
6900740,632
6900741,632
6900742,632
6900743,632
6900746,632
6900747,632
6900748,632
6900749,632
6900750,632
6900751,632
6900752,632
6900753,632
6900754,632
6900755,632
6900756,632
6900757,632
6900758,632
6900759,632
6900760,353
6900761,353
6900762,353
6900763,353
6900764,353
6900765,353
6900766,353
6900767,353
6900768,353
6900769,353
6900770,353
6900771,353
6900772,353
6900773,353
6900774,353
6900775,353
6900776,353
6900777,353
6900778,353
6900779,353
6900780,353
6900781,353
6900782,353
6900783,353
6900784,353
6900785,353
6900786,3410
6900787,3410
6900788,3410
6900789,353
6900790,4614
6900791,4614
6900792,4614
6900793,4614
6900794,1054
6900795,164
6900796,1351
6900797,1351
6900798,1351
6900799,1351
6900800,120
6900801,1725
6900802,1725
6900803,1843
6900804,1843
6900805,1843
6900807,850
6900808,1051
6900809,1051
6900810,1850
6900811,1850
6900812,1850
6900813,1850
6900814,1850
6900815,1850
6900816,1850
6900817,1850
6900818,1850
6900819,1850
6900820,1850
6900821,1850
6900822,1850
6900823,1850
6900824,1850
6900825,1850
6900826,1850
6900827,1850
6900828,1850
6900829,1850
6900830,1850
6900831,1850
6900832,1368
6900833,1368
6900835,1850
6900836,1850
6900837,1850
6900838,1850
6900839,1850
6900840,1850
6900841,1850
6900842,1850
6900843,1850
6900844,1850
6900845,1537
6900848,1850
6900849,1850
6900850,1850
6900851,1850
6900852,1850
6900853,1850
6900854,1850
6900855,1850
6900856,1850
6900857,1850
6900858,1850
6900859,1850
6900860,1850
6900861,1850
6900862,1850
6900863,1850
6900864,1850
6900865,1850
6900867,1850
6900868,2947
6900869,2947
6900870,2947
6900871,2947
6900872,2947
6900873,2947
6900874,2947
6900875,2947
6900876,1850
6900877,1850
6900878,1368
6900880,1368
6900881,1368
6900882,1368
6900883,1368
6900884,1368
6900885,1368
6900886,1368
6900887,1368
6900888,1368
6900889,2947
6900890,2947
6900891,2947
6900892,1850
6900893,1850
6900894,1850
6900895,1051
6900896,1054
6900897,1054
6900899,1054
6900900,1054
6900901,440
6900902,1054
6900903,120
6900904,440
6900905,440
6900906,520
6900907,520
6900908,520
6900909,520
6900910,1054
6900911,1054
6900912,1054
6900913,1054
6900914,440
6900915,1054
6900916,1054
6900917,1054
6900918,1054
6900919,1054
6900920,2975
6900921,2975
6900922,1054
6900923,1054
6900924,440
6900925,1054
6900926,440
6900927,2975
6900928,2975
6900929,2975
6900930,2975
6900931,1054
6900932,1054
6900933,1054
6900934,1054
6900935,1054
6900936,1054
6900937,1054
6900938,1054
6900939,1054
6900940,440
6900941,440
6900942,440
6900944,520
6900946,440
6900947,120
6900952,120
6900953,1054
6900954,1054
6900957,1054
6900958,1054
6900959,1054
6900960,440
6900961,1054
6900964,1054
6900965,1054
6900966,1054
6900967,1054
6900968,1054
6900969,1054
6900970,1054
6900971,1054
6900972,1054
6900973,1054
6900974,1054
6900975,1054
6900978,120
6900979,120
6900980,120
6900981,120
6900982,120
6900983,120
6900984,540
6900986,1054
6900987,440
6900988,440
6900989,1054
6900991,1054
6900992,540
6900995,1054
6900996,494
6900997,1054
6900998,1054
6900999,1054
6901000,1054
6901001,1054
6901002,494
6901003,1054
6901004,490
6901005,440
6901006,440
6901007,440
6901008,440
6901009,440
6901010,1054
6901011,1054
6901012,1054
6901013,1054
6901014,540
6901015,540
6901016,540
6901017,1054
6901018,540
6901019,540
6901020,1054
6901021,1054
6901022,1054
6901023,1054
6901024,1054
6901025,1054
6901026,1054
6901027,1054
6901028,1054
6901029,1054
6901030,1054
6901031,1054
6901032,490
6901033,1054
6901034,1054
6901035,1054
6901038,120
6901039,120
6901040,120
6901041,120
6901042,120
6901043,120
6901044,120
6901047,1850
6901048,1850
6901049,1850
6901050,1850
6901051,1850
6901052,1850
6901053,1850
6901054,1850
6901055,1850
6901056,1850
6901057,1850
6901058,1850
6901059,1850
6901060,1850
6901061,1850
6901062,1850
6901063,1850
6901064,1850
6901065,1850
6901066,1850
6901067,1850
6901068,1850
6901069,1850
6901070,1850
6901077,1850
6901078,1850
6901079,1850
6901080,1850
6901081,1850
6901082,1850
6901083,1850
6901084,1850
6901085,1850
6901086,1725
6901087,1725
6901117,29
6901118,29
6901119,29
6901120,29
6901121,29
6901122,29
6901123,29
6901124,29
6901125,29
6901126,29
6901127,29
6901128,29
6901129,29
6901130,29
6901131,29
6901132,29
6901133,29
6901134,29
6901135,29
6901136,29
6901137,29
6901138,29
6901139,29
6901140,29
6901141,29
6901142,29
6901143,29
6901144,29
6901145,29
6901146,29
6901147,29
6901148,29
6901149,29
6901150,29
6901151,29
6901152,29
6901153,29
6901154,29
6901155,29
6901156,29
6901157,29
6901158,29
6901159,29
6901160,29
6901161,29
6901162,29
6901163,29
6901164,29
6901165,29
6901166,29
6901167,29
6901168,29
6901169,29
6901170,29
6901171,29
6901172,29
6901173,29
6901174,29
6901175,29
6901176,29
6901177,29
6901178,29
6901179,29
6901180,29
6901181,29
6901182,29
6901183,29
6901184,29
6901185,29
6901188,29
6901189,29
6901190,29
6901191,29
6901192,29
6901193,29
6901194,29
6901195,29
6901196,29
6901197,29
6901198,29
6901199,29
6901200,17
6901201,17
6901202,17
6901205,17
6901206,17
6901207,29
6901208,29
6901211,29
6901212,29
6901213,29
6901214,29
6901215,29
6901217,1850
6901218,1850
6901219,1850
6901220,1850
6901221,1850
6901222,1850
6901223,1850
6901224,1850
6901225,1850
6901226,1850
6901227,1850
6901228,1850
6901229,1850
6901230,1850
6901231,1850
6901232,1850
6901233,1850
6901234,1850
6901235,1850
6901236,1850
6901237,353
6901238,353
6901239,353
6901240,353
6901241,353
6901242,3410
6901243,3410
6901244,3410
6901245,3410
6901246,353
6901247,3410
6901248,353
6901249,3410
6901250,3410
6901251,3410
6901252,353
6901253,353
6901254,353
6901255,353
6901256,353
6901257,353
6901258,353
6901259,353
6901260,353
6901261,691
6901262,353
6901263,353
6901264,353
6901265,353
6901266,353
6901267,353
6901268,353
6901269,353
6901270,353
6901271,353
6901272,353
6901273,353
6901274,353
6901275,353
6901277,353
6901278,353
6901279,353
6901280,3410
6901281,3410
6901282,3410
6901283,3410
6901284,3410
6901387,1051
6901388,1051
6901407,1054
6901408,1054
6901409,1054
6901410,520
6901411,520
6901412,1054
6901413,1054
6901414,1054
6901415,1054
6901416,1054
6901417,1054
6901418,440
6901419,440
6901422,1054
6901423,1054
6901424,1054
6901425,1054
6901426,1054
6901427,1054
6901428,1054
6901429,1054
6901430,1054
6901431,1054
6901432,1054
6901433,1054
6901434,1054
6901435,1054
6901436,1054
6901437,490
6901438,490
6901439,490
6901440,490
6901441,1054
6901442,1054
6901443,1054
6901444,1054
6901445,1054
6901446,1054
6901447,1054
6901448,1054
6901449,1054
6901450,1054
6901451,440
6901452,440
6901453,440
6901454,440
6901455,440
6901456,440
6901457,1054
6901458,440
6901459,440
6901460,490
6901461,440
6901462,490
6901463,490
6901464,490
6901465,490
6901466,490
6901467,490
6901468,1054
6901469,490
6901470,490
6901471,490
6901472,490
6901473,490
6901474,490
6901475,490
6901476,1054
6901478,1054
6901479,1054
6901480,490
6901481,490
6901482,490
6901483,490
6901484,490
6901485,490
6901486,490
6901487,490
6901488,1054
6901489,490
6901490,490
6901491,490
6901492,1051
6901493,1051
6901494,490
6901495,490
6901496,490
6901498,1054
6901499,1054
6901500,1054
6901501,1054
6901502,440
6901503,440
6901504,440
6901505,1054
6901506,1054
6901507,1054
6901508,1054
6901509,1054
6901510,490
6901511,490
6901512,490
6901513,490
6901514,490
6901515,490
6901516,490
6901517,490
6901518,490
6901519,490
6901520,490
6901521,490
6901522,490
6901523,490
6901524,490
6901525,490
6901526,490
6901527,490
6901528,490
6901529,490
6901541,494
6901542,440
6901543,1054
6901544,440
6901545,494
6901546,1054
6901547,1054
6901548,1054
6901549,1054
6901550,1054
6901551,1054
6901552,1054
6901553,1054
6901554,1054
6901555,1054
6901556,1054
6901557,1054
6901558,1054
6901559,1054
6901560,1054
6901561,1054
6901562,1054
6901563,1054
6901564,490
6901565,490
6901566,490
6901567,440
6901568,440
6901569,440
6901570,490
6901573,490
6901574,490
6901575,490
6901576,490
6901577,490
6901578,490
6901579,490
6901580,490
6901581,490
6901582,490
6901583,490
6901584,490
6901585,490
6901586,540
6901587,540
6901588,540
6901589,540
6901590,1054
6901591,1054
6901592,490
6901593,490
6901594,1054
6901595,1054
6901596,490
6901597,1054
6901598,1054
6901599,440
6901600,490
6901601,1054
6901602,1054
6901603,1054
6901604,1054
6901605,490
6901607,1054
6901608,1054
6901609,1054
6901610,1054
6901611,1054
6901612,440
6901613,440
6901614,440
6901615,440
6901616,440
6901617,440
6901618,1054
6901619,1054
6901620,1054
6901621,1054
6901622,1054
6901623,1054
6901624,1054
6901625,1054
6901626,1054
6901627,1054
6901628,1054
6901629,1054
6901630,1054
6901631,1054
6901632,1054
6901633,1054
6901634,1054
6901635,1054
6901636,1054
6901637,1054
6901638,1054
6901639,1054
6901640,1054
6901641,1054
6901642,1054
6901643,1054
6901644,1054
6901645,1054
6901646,490
6901647,490
6901648,490
6901649,490
6901650,490
6901651,490
6901652,490
6901653,490
6901654,490
6901655,490
6901656,490
6901657,490
6901658,490
6901659,490
6901660,490
6901661,1054
6901662,1054
6901663,1054
6901664,1054
6901665,1054
6901666,1054
6901667,1054
6901668,1054
6901669,1054
6901670,1054
6901671,1054
6901672,1054
6901673,1054
6901674,1054
6901675,1054
6901676,1054
6901677,1054
6901678,1054
6901679,1054
6901680,1054
6901683,1054
6901684,1054
6901685,1054
6901686,1054
6901687,490
6901688,490
6901689,490
6901690,1054
6901691,1054
6901692,1054
6901693,1054
6901694,1054
6901695,1054
6901696,1054
6901697,1054
6901698,1054
6901699,1054
6901700,1054
6901701,1054
6901702,1054
6901703,1054
6901704,1054
6901705,1054
6901706,1054
6901707,1054
6901708,1054
6901709,1054
6901710,1054
6901711,1054
6901712,1054
6901713,1054
6901714,1054
6901715,1054
6901716,1054
6901717,1054
6901718,1054
6901719,1054
6901720,1054
6901721,1054
6901722,1054
6901723,1054
6901724,1054
6901725,1054
6901726,1054
6901727,1054
6901728,1054
6901729,1054
6901730,1054
6901731,1054
6901732,1054
6901733,1054
6901734,1054
6901735,1054
6901736,1054
6901737,1054
6901738,1054
6901739,1054
6901740,1054
6901741,1054
6901742,1054
6901743,1054
6901744,1054
6901745,1054
6901746,5574
6901747,5574
6901750,1054
6901751,1054
6901752,1054
6901753,1054
6901754,1054
6901755,1054
6901756,1054
6901757,1054
6901758,1054
6901759,1054
6901760,1054
6901762,1054
6901763,1054
6901764,490
6901765,490
6901766,490
6901767,490
6901768,490
6901769,490
6901770,490
6901771,490
6901772,490
6901773,490
6901774,490
6901775,490
6901776,490
6901813,120
6901814,120
6901815,120
6901816,120
6901817,120
6901818,120
6901819,120
6901820,120
6901821,120
6901822,120
6901823,120
6901824,120
6901825,120
6901826,120
6901827,120
6901828,120
6901829,120
6901830,120
6901831,120
6901832,120
6901833,120
6901834,120
6901835,120
6901836,120
6901837,120
6901838,120
6901839,120
6901840,120
6901841,120
6901842,120
6901843,120
6901844,120
6901845,120
6901846,120
6901847,120
6901848,120
6901849,120
6901850,120
6901854,120
6901855,120
6901856,120
6901857,120
6901860,120
6901861,120
6901862,120
6901863,490
6901864,120
6901865,120
6901866,120
6901867,120
6901868,120
6901869,120
6901870,120
6901871,120
6901872,120
6901873,120
6901874,120
6901875,120
6901876,120
6901877,120
6901878,120
6901879,120
6901880,120
6901881,164
6901882,164
6901883,164
6901884,164
6901885,164
6901886,164
6901887,164
6901888,164
6901889,164
6901890,164
6901895,696
6901896,696
6901897,696
6901898,696
6901899,696
6901900,696
6901901,1725
6901902,1051
6901903,1725
6901904,1725
6901905,1725
6901906,1725
6901907,1850
6901908,1850
6901909,1850
6901910,1850
6901911,1850
6901913,2126
6901914,2126
6901915,2126
6901919,2126
6901920,2126
6901921,2126
6901922,2126
6901923,2126
6901924,2126
6901925,2126
6901926,2126
6901927,2126
6901928,2126
6901929,2126
6901930,2126
6901931,396
6901932,396
6901933,396
6901934,396
6901935,396
6901937,396
6901938,396
6901939,396
6901959,120
6901960,120
6901961,120
6901962,120
6901963,632
6901964,632
6901965,632
6901966,632
6901967,632
6901968,632
6901969,632
6901971,632
6901972,632
6901973,632
6901974,632
6901975,632
6901976,632
6901977,632
6901978,632
6901979,632
6901980,632
6901981,632
6901982,632
6901983,632
6901984,632
6901985,632
6901986,632
6901987,632
6901988,632
6901989,632
6901990,632
6901991,632
6901992,632
6901993,632
6901994,632
6901995,632
6901996,632
6901997,632
6901998,632
6902013,1725
6902014,1725
6902015,1725
6902016,1725
6902017,1725
6902018,1725
6902019,1725
6902020,1725
6902021,1725
6902022,1725
6902023,1725
6902024,1725
6902025,1725
6902026,1725
6902027,1725
6902028,1725
6902029,1725
6902030,1725
6902036,1051
6902038,1051
6902039,1051
6902040,1051
6902041,1051
6902042,1054
6902543,1351
6902544,1351
6902545,1351
6902546,1351
6902547,1351
6902548,1351
6902549,1351
6902550,1351
6902552,1850
6902553,1850
6902554,1850
6902555,1850
6902556,1850
6902557,1850
6902558,1850
6902559,1850
6902560,1850
6902561,1850
6902562,1850
6902563,1850
6902564,1850
6902565,1850
6902566,1850
6902567,1850
6902568,1850
6902569,1850
